Location,Latitude,Longitude
Buldana,20.5282242,76.1515289
Beas,37.2811053,127.0507571
Nuh,37.2811053,127.0507571
Nahira,37.2811053,127.0507571
Madhavnagar,16.8884154,74.5809202
Jalna District,19.914447,75.4920205
Jhalda,23.333044,86.2175304
Akodia,23.3848083,76.5845774
Rura,37.2811053,127.0507571
Balasinor,22.9544687,73.3155348
Chandur Amravati District,20.8171515,77.9461604
Sandi,37.2811053,127.0507571
Riico Industrial Area Rajgarh,37.2811053,127.0507571
Kerakat,25.6389524,82.8979825
Sindhudurg District,16.1309783,73.203481
Mumbai,19.0821978,72.7411
Chhindwara District,22.138253,78.2669537
Poolacode,11.2925439,75.9007038
Kalladaikurichi,37.2811053,127.0507571
Gothan,37.2811053,127.0507571
Parasuvaikkal,8.3708994,77.1334003
Latur District,18.3490059,76.2124385
Chhoti Sadri,24.3754917,74.6589869
Imphal,24.8061343,93.8663696
Gargoti,37.2811053,127.0507571
Sewalkhas,37.2811053,127.0507571
Nagamangala,12.8283299,76.7492437
Fatehpur,25.9227617,80.7814402
Babain,30.074101,76.9751197
Sanjay Gandhi Thermal Power Station Township,37.2811053,127.0507571
Bangalore District,37.2811053,127.0507571
Kamrup Metropolitan,26.0446587,91.2117775
Tanda Ambedkar Nagar District,26.5455496,82.6332801
Mudalipalayam Sidco,11.1226166,77.4085729
Kollur,13.864066,74.7922354
Bisalpur,37.2811053,127.0507571
Gudivada Krishna District,16.4299302,80.9569909
Choornikkara,10.0805398,76.3280722
Basudebpur Murshidabad District,24.4546549,88.0579876
Idukki District,9.813892,76.4602596
Nandigama,16.773028,80.276258
Kinwat,19.621393,78.182144
Mannanchery,9.5676867,76.3309275
Handia,37.2811053,127.0507571
Jaleswar,21.8018458,87.1845329
Barbil,22.1108149,85.3419216
Jogabani,26.3984506,87.2479703
Nagaur,27.206969,73.6895026
Maruthancode,8.3370805,77.1868515
Aversa,40.9705508,14.187579
Pakri Dayal,26.5609759,85.044319
Nagaon,26.3455499,92.6542168
Bihar Sharif,25.2024278,85.4876073
Hindalco Industries Ltd,37.2811053,127.0507571
Tola Pairamatihana,24.6720122,86.3381383
Belgaum,15.8667018,74.4384
Katghora,22.5064098,82.5279663
Bathinda,30.2087515,74.8886466
Wadrafnagar,23.758514,83.1844209
Jagtial District,15.0078523,74.2498604
Koilwar,25.5792588,84.783275
Aygudi,8.9998613,77.3340262
Sonatala,25.0476118,89.4631284
Bangalore.,12.9538477,77.3507442
Thenhippalam,11.1341816,75.8709624
Kopargoan,19.8924934,74.4491584
Badlapur,37.2811053,127.0507571
Koradi,21.238339,79.0921104
Salempur,26.2980879,83.9042614
Ammoor,12.975432,79.3582392
Chohal,31.5933774,75.9556531
Kanaipur,22.6923478,88.3048544
Muthur,11.0443202,77.7174512
Kadipur,26.1660014,82.362796
Puri,19.8091763,85.7864636
Buxar,25.5700002,83.9433783
Jagannathpur,24.7713377,91.5253181
Bhongir,17.5046863,78.8751204
Gida Gorakhpur,37.2811053,127.0507571
Shirur Anantpal,18.3368741,76.8004089
Nerul Navi Mumbai,19.0351106,73.0034853
Vadi,37.2811053,127.0507571
Jashpur,22.893284,84.1213404
Cheruthazham,12.080227,75.2450568
Shahjahanpur Industrial Area,37.2811053,127.0507571
Neemuch,24.4678335,74.8020862
Lapanga,21.7248141,84.0082098
Manora,37.2811053,127.0507571
Coonoor,11.3497423,76.7543127
Bhachau,23.2942427,70.3248903
Tittagudi,11.4081099,79.0999946
Asansol.,23.6834541,86.8541898
Samuktala,37.2811053,127.0507571
Yelbarga,15.6134191,76.0030974
Panachikkad,9.5367642,76.5412567
Turuvekere,13.1608113,76.6599112
Dhorimanna,25.1963965,71.4222906
Mount Abu,24.5932849,72.6857471
Baripada,21.9325962,86.686332
Dharmaram Warangal District,17.9592665,79.6486281
Lakkampatti,11.4666599,77.371246
Baripara,26.5625997,81.8645002
Ambasamudram,8.7124228,77.4159983
Chelambra,11.1623135,75.8747255
Coochbehar,26.3299506,89.3765903
Barki Saraiya,37.2811053,127.0507571
Wayanad,11.7141243,75.8289888
Abdu Rahiman Nagar,11.0700039,75.9214924
Panoor,11.7581439,75.5737177
Mainpuri City,27.228736,78.9535262
Narayanpur District,19.7236577,81.2264729
Viswanatham,37.2811053,127.0507571
Suriyawan,25.4606683,82.3946604
Yavatmal,20.3884338,78.0838673
Jagtial. District,15.0078523,74.2498604
Narsimhapur District,22.9328811,78.4831399
Namli,37.2811053,127.0507571
Yamunanagar District,30.1987722,77.0576102
Yerwada,18.5594562,73.8650323
Paippad,9.4232372,76.5674397
Kedla,23.7835358,85.5880793
Thiruvalla,9.377424,76.5362334
Sullurupet,13.7011586,80.0076899
Oorakam,11.0717223,75.97948
Kherdi,17.5152867,73.5388463
Diphu,25.8384238,93.3903129
Sivsagar,26.9877482,94.6254815
Khanpur,28.6461419,70.6228176
Namkkal,11.2155269,78.1340782
Teghra,25.4880995,85.9317631
Dombivali,19.2093305,73.0645624
Barotiwala Industrial Area,37.2811053,127.0507571
Cuttack,20.4630513,85.7276598
Bedi,37.2811053,127.0507571
Mahisagar District,23.1898527,73.0755553
Teegalpahad,37.2811053,127.0507571
Kalwan Bk,20.4838341,74.0153953
Manethi,28.1629556,76.3753305
Tvs Plant Hosur,37.2811053,127.0507571
Badhni Kalan,30.6808177,75.2832233
Rairangpur,22.2691587,86.1565499
Chippada Pharma Sez,37.2811053,127.0507571
Khardaha,22.7053112,88.3445405
Nrisinghapur,23.2300462,88.373918
Thorrur,17.5827469,79.6398924
V. Pudur,9.2687537,78.1047013
Vikarabad,17.3401166,77.8575143
Triprangode,10.8489493,75.9121071
Indergarh,25.7302453,76.1820316
Nautanwa,27.4293427,83.4061652
Gohpur,26.8883089,93.5831731
Muthukulam,9.2150923,76.4410686
Chirgaon,25.5736753,78.7956366
Aranthangi,10.1715907,78.9890234
Vyara,21.1120687,73.3617933
Jharia,23.7413097,86.3979494
Hubbathala,11.338231,76.7476843
Jawhar,37.2811053,127.0507571
Jammalamadugu,14.8480647,78.3473247
Kushalgarh,23.1959595,74.4331012
Kashipur,29.2122905,78.9219034
Gharghoda,22.1737253,83.3405766
Kurinjipdi,37.2811053,127.0507571
Chandernagore,22.8616353,88.3509187
Jhumri Tilaiya,24.4345933,85.4964954
Rau,37.2811053,127.0507571
Thuraiyur,11.1420652,78.5800422
Patna Sadar,25.5985513,85.2184738
Jaggaiahpet,16.8968295,80.0874484
Gairatganj,23.4103353,78.2006405
Tihu,26.4735113,91.2595009
Bijni,26.5007589,90.6644147
Thuvakudi,10.7520704,78.8104783
Mannar,8.9955471,79.8506062
Kandlakoya,17.5166385,78.4869506
Ghosia Bazar,25.2701998,82.5413102
Khandala,18.7695091,73.3642819
Kalavad,22.2057345,70.372801
Karauli District,26.5136,76.3647707
Jammu,32.7145963,74.719879
Babarpur Ajitmal,26.5600589,79.3014555
Dharampur,20.5400098,73.1694468
Vikravandi,12.0392258,79.5355518
Somnath,37.2811053,127.0507571
Valia,37.2811053,127.0507571
Malavalli,12.3806729,77.0275971
Bavla,22.8325189,72.327674
Vazhakkala,10.0172737,76.324065
K Madapur,37.2811053,127.0507571
Junagarh,19.8646498,82.9214572
Viralimalai,10.6029073,78.5386741
Dalmau,37.2811053,127.0507571
Rampur Karkhana,26.5718097,83.8107952
Kashimnagar,24.4353452,87.9183751
Sojitra,22.5374103,72.7110613
Devanahalli,13.2420805,77.6960128
Sripur,37.2811053,127.0507571
Ashta,37.2811053,127.0507571
Thalakkulathur,37.2811053,127.0507571
Sikar,27.6094501,75.0726891
Chaurai Khas,22.0515008,79.2408765
Ujjian,23.1689948,75.7622009
Kokrajhar District,26.6038657,89.5824624
Uthangarai,12.269893,78.4998458
Hugli,37.2811053,127.0507571
Parangipettai,11.5055394,79.738867
Singnapur Kopargaon,19.9006841,74.4854833
Jagdalpur,19.0821789,81.9413215
Bamanpukur,22.5118641,88.6825454
Mira Road East  Dist Thane,19.2821626,72.841517
Pandamangalam,37.2811053,127.0507571
Birwadi,18.0994977,73.4981704
Chharra Rafatpur,27.9254107,78.3775376
Samudragarh,23.3443633,88.3120106
Bengalur,12.9538477,77.3507442
Bardhaman,23.2462168,87.8312296
Bakhtiyarpur,25.4568749,85.5187581
Hosapete,15.2649093,76.3447446
Pala,37.2811053,127.0507571
Rasipuram,11.458957,78.0708966
Hdkote,12.0859675,76.3212383
Washi,37.2811053,127.0507571
Anand,37.2811053,127.0507571
Arambag,22.8827236,87.7497439
Amrl Sez Vaigaikulam,37.2811053,127.0507571
Bargarh District,21.2399793,82.7300074
Aurangabad District,20.0172905,74.1961098
Chandil,22.960427,86.0488699
Vasai Virar,19.3782072,72.7569339
Mathura District,27.6078487,77.3572341
Aravakurichi,10.7754275,77.8990744
Naregal,15.5753777,75.7941198
Jalalabad Muzaffarnagar District,37.2811053,127.0507571
Hasayan,27.6082065,78.2660089
Ujjain,23.1689948,75.7622009
Peddapalli,14.5929199,74.3393552
Tallarevu,16.7805227,82.2224521
Rangareddy,17.2738332,76.9839376
Jafarpur,22.3209798,88.2369152
Pachmarhi,22.4665989,78.4109686
Vijapur,23.5600712,72.7281616
Mahabobnagar,16.5336966,77.1144651
Kattipparuthi,10.9007182,76.0431201
Jsw Steel Plant Township,37.2811053,127.0507571
Velankanni,10.6843406,79.8352002
Champawat,29.3349395,80.0833281
Katni District,23.7161555,79.8280962
Darrang,26.4131668,91.8098494
Pookode,11.5397803,76.0081385
Reis Magos,37.2811053,127.0507571
Laundi,25.1361138,79.9866698
Vadfalya,21.827039,74.2080103
Nawada District,24.8147058,85.1040113
Shahpura Dindori District,23.184865,80.6833361
Salar,37.2811053,127.0507571
Benaulim,15.2494322,73.905487
Konch,25.9948419,79.1248541
Mohpada Alias Wasambe,18.9024685,73.1739929
Alipur,37.2811053,127.0507571
Pandaria,37.2811053,127.0507571
Ahmed Nagar,19.1103296,74.672868
Naupala,22.4529891,87.8723104
Baramati,18.1789128,74.5553722
Chalsa Mahabari,26.8845239,88.7898454
Davangere District,14.3588414,75.405424
Motihari,26.6361719,84.8852547
Khardha,22.7053112,88.3445405
Sarbhog,37.2811053,127.0507571
Bhimavaram,16.5432696,81.4811215
Muzaffarnagar District,29.4482665,77.1577813
Maindargi,17.4590211,76.2879494
Aamby Valley,18.6217986,73.367471
Ramco Cement Factory Dharmavarappadu,37.2811053,127.0507571
Piprayli Bujurg,37.2811053,127.0507571
Singrauli,24.198939,82.6259415
Itaunja,27.0823096,80.88518
Dhakuakhana,37.2811053,127.0507571
Bhanjanagar,19.9350343,84.5651156
Riico Industrial Area Kant Kalwar,37.2811053,127.0507571
Goniana,30.318858,74.9077706
Habra 2,37.2811053,127.0507571
Khadda,26.9252254,83.944746
Kanth Shahjahanpur District,27.8087506,79.7824573
Bilhaur,26.8420293,80.0458042
Deshnoke,27.7969246,73.3250068
Ratti Industrial Area,37.2811053,127.0507571
Patna,25.6079707,85.0029573
Kotbar,22.1269948,87.8062152
Bareilly District,28.4555516,78.8196393
Kallettumkara,10.3462457,76.2571334
Partur,19.5886992,76.1978672
Ghazipur,25.5745977,83.5011552
Kumbhraj,24.3727765,77.0448553
Ambedkar Nagar District,26.4062382,82.1177057
Mehnagar,25.8766953,83.0920027
Electronic City,37.2811053,127.0507571
Abu Road,24.4644317,72.7292523
Shamsabad Agra District,27.0152236,78.1143593
Puliankudi,9.1730494,77.3865989
Radhanpur,23.8261575,71.5961192
Kaptanganj,26.9282107,83.6991574
Mettur,11.7930708,77.7890024
Manguluru,12.9229829,74.7820231
Siddharth Nagar,27.251339,82.3217321
Rahatgarh,23.7900919,78.3877617
Polaykalan,23.2074561,76.5189204
Hanur,12.0933314,77.2780893
Seoni,22.086751,79.5305655
Tharad,24.3927264,71.6119025
Barua Sagar,25.3731898,78.7220331
Vemulawada,18.4692256,78.8494005
Barman Kalan,23.029334,79.0022954
Papumpare,27.1570977,93.5533807
Vadodara.,22.3220425,73.0330003
Datia,25.6662386,78.4194011
Maharajganj District,27.1818111,82.972952
Rampura Phul,30.2740214,75.2118206
Muthukadu,12.8246049,80.2233266
Prayagraj,25.4021974,81.6614988
Suwasara,37.2811053,127.0507571
Veiloor,8.6274448,76.8199346
Dabhara,21.7799728,83.0609092
Chorwad,21.0299252,70.2259139
Palurgada,19.4595092,85.0743304
Jatni ,20.1612165,85.6782954
Nandurbar,21.3691941,74.2123104
Harur,12.0474204,78.4727239
Chandur,16.9796405,79.0482187
Katni,23.8234611,80.3648563
Jafrabad,20.8690766,71.347457
Borgaon,37.2811053,127.0507571
Dinhata,26.1327445,89.4456623
Kolathupalayam,10.7630327,77.570622
Morshi,21.3300032,77.9893683
Naduvattam,11.4822071,76.5662084
Sonepat,28.9489924,76.9437693
Mariahu,25.6016433,82.5868123
Sadalga,16.5525372,74.5249629
Idukki,9.8564029,76.9119271
Alur,37.2811053,127.0507571
Bidar,17.9085255,77.4245067
Garshyamnagar,22.8216348,88.3763552
Cuttack District,20.3701504,85.0176612
Panuria,23.8169964,86.9810378
Virar West,19.4626586,72.7429891
Paramakudi,9.5450135,78.5485536
Goziria Gidc,37.2811053,127.0507571
Jaisalmer,26.9035615,70.8246899
Dharwar,15.4630841,74.9626462
Santoshpur,22.4920912,88.3714289
Sadulshahar,29.908183,74.1539382
Udhampur District,33.0640316,74.5895035
Manipal,13.3489949,74.7680463
Egarkunr,23.7551598,86.7606003
Devadurga,16.4216256,76.9155513
Halvad,23.0080722,71.148251
Budhana,29.2866592,77.4553727
Multai,21.782357,78.2333516
Ocl Industrial Township,37.2811053,127.0507571
Sojat,25.9284567,73.6598305
Karwar,37.2811053,127.0507571
Brahmapuri,20.6114513,79.8387816
Amritsar,31.6334677,74.7300352
Chhindwara,22.049832,78.9022019
Sambhar,37.2811053,127.0507571
Ganwaria Tulsipur,37.2811053,127.0507571
Kuchera,26.984341,73.9350265
Binnaguri,26.7463343,89.0205246
Jagtial,18.7918342,78.899195
Basantapur,37.2811053,127.0507571
Kalmnuri,19.6758104,77.2949055
Surajpur District,23.362032,82.3721906
Velloree,37.2811053,127.0507571
Mulagumoodu,8.265271,77.2825258
Haidergarh,26.6060418,81.3563011
Tapukara,28.1069598,76.8042688
Malumichampatti Sidco,37.2811053,127.0507571
Jajpur Road,20.9476679,86.0878067
Muthupet,10.3970503,79.4777583
Faridkot District,30.5995548,74.4821205
Kalghatgi,15.1831922,74.961133
Junnar,19.2046108,73.857715
Navseri,37.2811053,127.0507571
Bokakhat,26.6266068,93.5472082
Sabar Kantha District,23.8671806,72.5129914
Amta,37.2811053,127.0507571
Yamuna Nagar,30.1321679,77.2351926
Kunnathur,11.2631696,77.3938867
Kathhara,37.2811053,127.0507571
Ganjam,19.3884398,85.0374766
Cheranallur,10.1764664,76.4664123
Chitrakoot District,25.2143534,80.5635187
Penha De Franca,38.7271785,-9.1359978
Chimbel,15.4948044,73.8572042
Sriganganagar,29.9090984,73.8440325
Varca,15.2308572,73.9230751
Bilari,28.623224,78.7931519
Palacol,37.2811053,127.0507571
Baudh District,20.6401607,83.6212765
Alang,21.406013,72.1520414
Damara Patpara,25.9375628,90.7692145
Basti,37.2811053,127.0507571
Banshra,23.637979,87.1235903
Islamnagar,28.327595,78.7087368
Binola Industrial Area,37.2811053,127.0507571
Sanguem,15.2241284,74.1330779
Gondal,37.2811053,127.0507571
Umri Kalan,29.0352688,78.5510303
Pichhore Shivpuri District,25.1786192,78.1657717
Ashadtalya,22.0571248,87.9395952
"Salar,",37.2811053,127.0507571
Mahmudabad,27.2982251,81.1025331
Jakhalmandi,29.8059424,75.8090542
Orchha,25.3691158,78.5928805
Purba Bardhaman,37.2811053,127.0507571
Orathanadu,37.2811053,127.0507571
Naugawan Sadat,29.0098471,78.3953583
Matla,37.2811053,127.0507571
Raipur Rani,30.583561,77.012583
Mimisal,9.9224481,79.1370105
Lar,37.2811053,127.0507571
Pulgaon,20.7204713,78.3012113
Punnayurkulam,10.6777886,75.9741012
Hailakandi District,24.5042675,92.316482
Akkalkuwa,21.5555687,74.0087386
Matarbari,21.7361412,91.8958282
Bhusawar,27.0361683,77.0408175
Masaurhi,25.355292,85.0236439
Pulwama,33.8719353,74.879165
Basna,37.2811053,127.0507571
Siolim,15.6213693,73.7459714
Naraura,28.1974138,78.3635365
Binika,21.0010666,83.75054
Rudrapur City,28.9882367,79.3605345
Munderi,11.4496554,76.2223715
Yadgir District,16.7581925,77.1196459
Tusura,20.5036341,83.4666203
Jagatballavpur,22.6929169,88.0657618
Barwani District,21.7502665,74.4709481
Nanauta,29.7123256,77.4089959
Balagoda,22.089844,85.3095454
Alappuzha,9.5010297,76.2720653
Anantapur,14.6649497,77.5241659
Sagar District,23.8066526,78.1467263
Atul,37.2811053,127.0507571
Kanayannur,37.2811053,127.0507571
Gajraula,28.8334518,78.2266789
Raghudebbati,22.5162458,88.1809247
Chirala,15.829025,80.2935765
Bakhari,37.2811053,127.0507571
Sandur,37.2811053,127.0507571
Amalner,21.0428611,75.0244833
Bijapur City,16.8297894,75.647497
Sasvad,18.3500319,74.0155194
Changlang District,27.7561521,96.5526556
Aruppukkottai,9.5215955,78.0706855
Nehtaur,29.3247186,78.368418
Chandwa,23.6780923,84.7306824
Palakkad.,10.7881592,76.5838667
Viluppuram,11.9334862,79.464454
Azamgarh District,26.0239492,82.5265449
Rajahmindry,16.9872867,81.7363176
Curchorem,15.2404222,74.0847604
Nannilam,10.8807374,79.6052815
Sitarganj,28.9262489,79.6864985
Gurgram,28.4228859,76.8496963
Dhulian,24.6732624,87.9328643
Bally,37.2811053,127.0507571
Barddhaman,23.2462168,87.8312296
Unchahar,25.9084024,81.2641602
Hisar,29.1561181,75.6154536
Vasco,37.2811053,127.0507571
Goalpara,26.1610881,90.6123897
Ghorawal,24.751969,82.7667953
Prakasam,15.6335795,78.4848237
Tezu,27.930601,96.1174744
Athivilai,37.2811053,127.0507571
Ladnu,27.6426276,74.3751186
Government Vellore Medical College Adukkamparai,37.2811053,127.0507571
Ferozepur Jhirka,27.7873754,76.9338225
Sidco Industrial Estate Vinnamangalam,37.2811053,127.0507571
Gsfc Motikhavdi Sikka Ina,37.2811053,127.0507571
Kodinar,20.8174707,70.6584659
Trivandrum,8.4997267,76.8541261
Nai Garhi,24.7768959,81.7367755
Lalpet,11.3032362,79.5492017
Banaganapalle,15.318477,78.1908561
Kasargode,37.2811053,127.0507571
Garauri,37.2811053,127.0507571
Korutla,18.8239263,78.6929225
Almora,29.601505,79.6182729
Ahmedpur,37.2811053,127.0507571
Etah,27.5569938,78.6204172
Gondiya District,21.1423928,79.6810723
Koraput,18.8137321,82.6929329
Gurmatkal,16.8679312,77.3750824
Ajmer District,26.3099952,73.5097772
Ekambara Kuppam,13.3159318,79.5582354
Bhatkal,13.9962958,74.5052655
Bora,37.2811053,127.0507571
Balrampur,27.4145451,82.1655037
Dwarahat,29.7781923,79.4201232
Fatehgarh Churian,31.8646846,74.9404303
Ukhra,23.6493006,87.2229762
Nagram,26.6184616,81.1309164
Thottada,11.8428951,75.416096
Chandauli,25.26218,83.2445882
Palwal,28.1440065,77.3070428
Narsingarh,23.7114549,77.075529
Kurduwadi,18.0928925,75.3997749
Palanpur,24.1732991,72.3971002
Vadakkekara,37.2811053,127.0507571
Egra,21.8989387,87.5217915
Perumbavoor,10.125346,76.4665807
Jalalabad Shahjahanpur District,27.7219934,79.6381024
Honda,37.2811053,127.0507571
Kailashahar,24.3222642,91.9884824
Hooghly,22.9018871,88.3546716
Kachhwa,25.2518915,82.6845052
Bhushan Steel Plant Jharsuguda Township,37.2811053,127.0507571
Barghat,22.0296765,79.7185562
Khanauri,29.8348355,76.1019945
Vadanappally,10.4802607,76.0359149
Dumka District,24.3130914,86.7343472
Dobaspet Industrial Area,37.2811053,127.0507571
Sankeshwar,16.2562893,74.4647739
Jena,50.9224921,11.5159342
Kamatagi,16.1055977,75.8601614
Patnagarh,20.7139304,83.1180624
Bindki,26.0267033,80.5432907
Tin Pahar,24.9929171,87.7318965
Daboh,26.0002866,78.863611
Athur Kanniyakumari District,8.3137266,77.2455594
Akbarpur Near Kanpur,37.2811053,127.0507571
Chhapiheda,23.4820476,76.2715101
Bhunter,31.8874812,77.1294736
Babrala,28.2602547,78.3930953
Kunnathunad,10.0211012,76.3706912
Gadarwara,22.9129997,78.7649129
Odlabari,26.8333089,88.6003703
Hatpipliya,22.7710369,76.2924099
Shirpur,21.3485058,74.8500646
Bijawar,24.6285258,79.4786073
Maur,37.2811053,127.0507571
Faridabad,28.4024636,77.1789888
Parshioni,21.3753799,79.132663
Nidadavole,16.9112801,81.6190189
Saoner,21.3855196,78.9036153
Dinanagar,32.1324853,75.4505502
Gonikoppal,12.1842918,75.9079634
Manglaur,29.7904125,77.8604931
Deolali Pravara,19.4751697,74.6099568
Kalyandurg,14.560403,77.0813649
Mohammadabad Farrukhabad District,27.3088667,79.4292104
Dipka,22.3555912,82.5310705
Akhnoor,32.896919,74.7278879
Padra,22.2425777,73.0652743
Kundli,37.2811053,127.0507571
Katghar Lalganj,25.8057089,82.9818354
Gotegaon,23.047429,79.4644504
Edappadi,11.5839691,77.822728
Khonmoh,37.2811053,127.0507571
Turbhe,37.2811053,127.0507571
Peruvayal,11.2630636,75.880264
Panchgani,17.926411,73.7622171
Mundgod,14.9721282,75.0301623
Bangaluru,12.9538477,77.3507442
Shankarampet,18.0511751,77.904868
Godhara,22.7844669,73.589715
